Order,Order Date,Currency,Order Subtotal,Order Shipping Price,Order Tax Total,Order Total,Order Refunded Amount,Fulfillment Date,Fulfillment Type,Fulfillment Status,Channels,Fulfillment Location,Item Quantity,Item SKU,Item Variation,Item Price,Item Options Total Price,Item Total Price,Item ID,Modifier ID
,2025/10/05,USD,13.5,,1.05,16.57,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.28,MTI0020,MTM0080
,2025/10/05,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0003
,2025/10/05,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0020,MTM0023
,2025/10/05,USD,13.75,,1.07,16.88,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0003
,2025/10/05,USD,13.75,,1.07,16.88,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.75,7.28,MTI0025,MTM0004
,2025/10/05,USD,13.5,,1.05,14.55,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0035,MTM0004
,2025/10/05,USD,13.5,,1.05,14.55,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.28,MTI0035,MTM0015
,2025/10/05,USD,14.5,,1.13,15.63,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0030,MTM0069
,2025/10/05,USD,14.5,,1.13,15.63,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,7.5,8.08,MTI0021,MTM0094
Kiosk,2025/10/05,USD,13.0,,1.01,14.01,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.5,6.5,7.0,MTI0011,MTM0300
Kiosk,2025/10/05,USD,13.0,,1.01,14.01,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0015,MTM0318
,2025/10/05,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,,7.0,7.0,7.54,MTI0010,MTM0328
,2025/10/05,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,,7.0,7.0,7.55,MTI0010,MTM0322
,2025/10/06,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0035,MTM0056
,2025/10/06,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0030,MTM0115
,2025/10/06,USD,7.25,,0.56,8.81,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0128
,2025/10/06,USD,7.0,,0.54,8.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0035,MTM0021
,2025/10/06,USD,13.25,,1.03,14.28,,,,,Mosa Tea,Mosa Tea,1,,,5.5,6.25,6.74,MTI0036,MTM0556
,2025/10/06,USD,13.25,,1.03,14.28,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0031,MTM0023
,2025/10/06,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.75,7.27,MTI0025,MTM0556
Square Online 983010038,2025/10/06,USD,14.0,,1.09,15.09,,"10/06/2025, 2:10 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,,6.5,7.25,7.81,MTI0011,MTM0323
Square Online 983010038,2025/10/06,USD,14.0,,1.09,15.09,,"10/06/2025, 2:10 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.28,MTI0006,MTM0116
,2025/10/06,USD,14.75,,1.15,15.9,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.25,7.0,7.55,MTI0032,MTM0116
,2025/10/06,USD,14.75,,1.15,15.9,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.75,8.35,MTI0030,MTM0146
,2025/10/06,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.28,MTI0020,MTM0536
,2025/10/06,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0128
,2025/10/06,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0035,MTM0160
,2025/10/06,USD,6.5,,0.51,7.01,,,,,Mosa Tea,Mosa Tea,1,,Regular,5.5,6.5,7.01,MTI0022,MTM0088
,2025/10/06,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0020,MTM0037
,2025/10/06,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0020,MTM0102
,2025/10/06,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0035,MTM0078
Square Online 1707261658,2025/10/06,USD,14.25,,1.11,15.36,,"10/06/2025, 2:35 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0057
Square Online 1707261658,2025/10/06,USD,14.25,,1.11,15.36,,"10/06/2025, 2:35 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0030,MTM0003
,2025/10/06,USD,34.25,,2.66,42.05,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0155
,2025/10/06,USD,34.25,,2.66,42.05,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0031,MTM0155
,2025/10/06,USD,34.25,,2.66,42.05,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.28,MTI0020,MTM0155
,2025/10/06,USD,34.25,,2.66,42.05,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0001,MTM0145
,2025/10/06,USD,34.25,,2.66,42.05,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0017,MTM0021
,2025/10/06,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0037
,2025/10/06,USD,7.0,,0.54,8.0,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0230
,2025/10/06,USD,8.25,,0.64,9.89,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,8.25,8.89,MTI0002,MTM0589
,2025/10/06,USD,6.75,,0.52,8.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0035,MTM0138
,2025/10/06,USD,13.5,,1.05,14.55,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0137
,2025/10/06,USD,13.5,,1.05,14.55,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0001,MTM0136
,2025/10/06,USD,15.0,,1.17,18.0,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,7.5,8.08,MTI0015,MTM0439
,2025/10/06,USD,15.0,,1.17,18.0,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,7.5,8.09,MTI0001,MTM0021
DoorDash - Storefront,2025/10/06,USD,26.5,,2.06,28.56,,"10/06/2025, 3:37 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,5.5,5.5,5.93,MTI0018,MTM0049
DoorDash - Storefront,2025/10/06,USD,26.5,,2.06,28.56,,"10/06/2025, 3:37 PM",Pickup,Completed,DoorDash,Mosa Tea,3,,Regular,7.0,7.0,22.63,MTI0030,MTM0037
Kiosk,2025/10/06,USD,6.0,,0.47,6.47,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,6.0,6.47,MTI0017,MTM0023
Kiosk,2025/10/06,USD,9.0,,0.7,9.7,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,9.0,9.7,MTI0030,MTM0239
,2025/10/06,USD,13.5,,1.05,16.57,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0020,MTM0003
,2025/10/06,USD,13.5,,1.05,16.57,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.28,MTI0021,MTM0003
,2025/10/06,USD,16.0,,1.24,17.24,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0155
,2025/10/06,USD,16.0,,1.24,17.24,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,9.0,9.7,MTI0002,MTM0586
,2025/10/06,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0021,MTM0003
,2025/10/06,USD,13.5,,1.05,14.55,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.75,7.27,MTI0025,MTM0024
,2025/10/06,USD,13.5,,1.05,14.55,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.28,MTI0017,MTM0015
,2025/10/06,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0027,MTM0004
,2025/10/06,USD,0.0,,0.0,0.0,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,8.0,0.0,MTI0002,MTM0058
Kiosk,2025/10/06,USD,13.0,,1.01,14.01,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.0,6.0,6.47,MTI0034,MTM0003
Kiosk,2025/10/06,USD,13.0,,1.01,14.01,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0035,MTM0288
Kiosk,2025/10/06,USD,14.25,,1.11,15.36,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.25,7.25,7.81,MTI0024,MTM0084
Kiosk,2025/10/06,USD,14.25,,1.11,15.36,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0030,MTM0093
,2025/10/06,USD,0.0,,0.0,0.0,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,9.0,0.0,MTI0002,MTM0252
,2025/10/06,USD,20.75,,1.61,24.36,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.0,6.47,MTI0025,MTM0003
,2025/10/06,USD,20.75,,1.61,24.36,,,,,Mosa Tea,Mosa Tea,1,,,6.0,8.0,8.62,MTI0025,MTM0033
,2025/10/06,USD,20.75,,1.61,24.36,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0017,MTM0165
,2025/10/06,USD,0.0,,0.0,0.0,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,0.0,MTI0002,MTM0057
,2025/10/06,USD,7.75,,0.6,8.35,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,7.75,8.35,MTI0021,MTM0078
,2025/10/06,USD,0.0,,0.0,0.0,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,0.0,MTI0002,MTM0057
,2025/10/06,USD,7.25,,0.56,7.81,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0249
,2025/10/06,USD,7.0,,0.54,8.04,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0037
Kiosk,2025/10/06,USD,14.5,,1.13,15.63,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.25,7.25,7.81,MTI0032,MTM0530
Kiosk,2025/10/06,USD,14.5,,1.13,15.63,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.25,7.25,7.82,MTI0032,MTM0558
,2025/10/06,USD,7.0,,0.54,8.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0037
,2025/10/06,USD,7.25,,0.56,7.81,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.25,7.25,7.81,MTI0032,MTM0558
,2025/10/06,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0035,MTM0103
Kiosk,2025/10/06,USD,7.0,,0.54,7.54,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0035,MTM0289
Kiosk,2025/10/06,USD,7.0,,0.54,8.54,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0155
,2025/10/06,USD,14.75,,1.15,15.9,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,8.25,8.89,MTI0002,MTM0589
,2025/10/06,USD,14.75,,1.15,15.9,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0012,MTM0322
,2025/10/06,USD,7.25,,0.56,7.81,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0249
,2025/10/06,USD,0.0,,0.0,0.0,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,0.0,MTI0002,MTM0249
,2025/10/06,USD,14.25,,1.11,17.5,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,7.5,8.08,MTI0021,MTM0024
,2025/10/06,USD,14.25,,1.11,17.5,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.28,MTI0020,MTM0014
,2025/10/06,USD,15.5,,1.2,16.7,,,,,Mosa Tea,Mosa Tea,2,,Regular,6.75,8.75,16.7,MTI0021,MTM0026
,2025/10/06,USD,7.25,,0.56,7.81,,,,,Mosa Tea,Mosa Tea,1,,,6.25,7.25,7.81,MTI0033,MTM0159
,2025/10/06,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0020,MTM0169
,2025/10/06,USD,6.5,,0.51,7.01,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0001,MTM0023
,2025/10/06,USD,8.0,,0.62,8.62,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,8.0,8.62,MTI0031,MTM0159
,2025/10/06,USD,7.0,,0.54,8.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0003
,2025/10/06,USD,20.5,,1.59,22.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0035,MTM0537
,2025/10/06,USD,20.5,,1.59,22.09,,,,,Mosa Tea,Mosa Tea,1,,,6.5,6.5,7.01,MTI0011,MTM0379
,2025/10/06,USD,20.5,,1.59,22.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.25,7.25,7.81,MTI0005,MTM0540
,2025/10/06,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0031,MTM0080
,2025/10/06,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0031,MTM0023
,2025/10/06,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0031,MTM0145
Kiosk,2025/10/06,USD,6.5,,0.51,7.01,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0001,MTM0137
Kiosk,2025/10/06,USD,6.75,,0.52,7.27,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0021,MTM0137
,2025/10/06,USD,6.07,,0.47,6.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,6.54,MTI0021,MTM0155
,2025/10/06,USD,5.5,,0.43,5.93,,,,,Mosa Tea,Mosa Tea,1,,,5.5,5.5,5.93,MTI0036,MTM0037
,2025/10/06,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0003
Kiosk,2025/10/06,USD,7.0,,0.54,7.54,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0169
Kiosk,2025/10/06,USD,7.25,,0.56,7.81,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0190
Kiosk,2025/10/06,USD,7.0,,0.54,7.54,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0031,MTM0145
Kiosk,2025/10/06,USD,7.25,,0.56,7.81,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.5,7.25,7.81,MTI0015,MTM0356
,2025/10/06,USD,12.07,,0.94,14.82,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.0,6.47,MTI0027,MTM0023
,2025/10/06,USD,12.07,,0.94,14.82,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,6.54,MTI0021,MTM0093
DoorDash,2025/10/06,USD,23.25,,1.26,24.51,,"10/06/2025, 8:08 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,,7.0,7.75,8.17,MTI0010,MTM0346
DoorDash,2025/10/06,USD,23.25,,1.26,24.51,,"10/06/2025, 8:08 PM",Pickup,Completed,DoorDash,Mosa Tea,2,,Regular,7.0,8.5,16.34,MTI0030,MTM0156
Kiosk,2025/10/06,USD,7.25,,0.56,8.31,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.5,7.25,7.81,MTI0013,MTM0350
,2025/10/06,USD,7.0,,0.54,8.0,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0230
,2025/10/06,USD,6.25,,0.49,7.74,,,,,Mosa Tea,Mosa Tea,1,,,6.25,6.25,6.74,MTI0024,MTM0023
Kiosk,2025/10/06,USD,7.0,,0.54,8.04,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0230
,2025/10/06,USD,7.25,,0.56,7.81,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,7.25,7.81,MTI0001,MTM0156
Kiosk,2025/10/06,USD,7.25,,0.56,7.81,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.5,7.25,7.81,MTI0014,MTM0471
Kiosk,2025/10/06,USD,20.0,,1.55,21.55,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.5,6.5,7.0,MTI0015,MTM0349
Kiosk,2025/10/06,USD,20.0,,1.55,21.55,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0001,MTM0155
Kiosk,2025/10/06,USD,20.0,,1.55,21.55,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0031,MTM0169
,2025/10/06,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.75,7.27,MTI0034,MTM0116
Kiosk,2025/10/06,USD,13.5,,1.05,14.55,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0031,MTM0137
Kiosk,2025/10/06,USD,13.5,,1.05,14.55,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0015,MTM0337
Kiosk,2025/10/06,USD,21.25,,1.65,22.9,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0207
Kiosk,2025/10/06,USD,21.25,,1.65,22.9,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0030,MTM0023
Kiosk,2025/10/06,USD,21.25,,1.65,22.9,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.5,7.25,7.81,MTI0013,MTM0310
Kiosk,2025/10/06,USD,12.0,,0.93,14.73,,,Self-serve,Completed,Kiosk,Mosa Tea,2,,Regular,6.0,6.0,12.93,MTI0035,MTM0003
,2025/10/06,USD,14.5,,1.13,17.81,,,,,Mosa Tea,Mosa Tea,2,,Regular,7.25,7.25,15.63,MTI0002,MTM0057
,2025/10/06,USD,6.75,,0.52,8.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0021,MTM0137
DoorDash,2025/10/07,USD,13.25,,1.03,14.28,,"10/07/2025, 12:07 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.0,6.0,6.47,MTI0017,MTM0524
DoorDash,2025/10/07,USD,13.25,,1.03,14.28,,"10/07/2025, 12:07 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.0,7.25,7.81,MTI0017,MTM0022
Square Online 84756395,2025/10/07,USD,15.0,,1.17,16.17,,"10/07/2025, 12:15 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,Regular,7.0,8.0,8.62,MTI0030,MTM0209
Square Online 84756395,2025/10/07,USD,15.0,,1.17,16.17,,"10/07/2025, 12:15 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.55,MTI0025,MTM0026
,2025/10/07,USD,6.0,,0.47,8.47,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.0,6.47,MTI0034,MTM0230
,2025/10/07,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0003
,2025/10/07,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.75,7.27,MTI0034,MTM0170
,2025/10/07,USD,7.75,,0.6,8.35,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,7.75,8.35,MTI0021,MTM0558
,2025/10/07,USD,14.5,,1.13,15.63,,,,,Mosa Tea,Mosa Tea,2,,Regular,7.25,7.25,15.63,MTI0002,MTM0057
,2025/10/07,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0017,MTM0004
,2025/10/07,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0035,MTM0024
,2025/10/07,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0035,MTM0116
,2025/10/07,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.54,MTI0025,MTM0530
,2025/10/07,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0030,MTM0080
,2025/10/07,USD,6.0,,0.47,6.47,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.0,6.47,MTI0035,MTM0536
,2025/10/07,USD,7.0,,0.54,8.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0031,MTM0037
,2025/10/07,USD,7.0,,0.54,8.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0003
,2025/10/07,USD,14.25,,1.11,17.5,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0190
,2025/10/07,USD,14.25,,1.11,17.5,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0030,MTM0023
,2025/10/07,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.54,MTI0025,MTM0026
,2025/10/07,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.55,MTI0027,MTM0530
DoorDash,2025/10/07,USD,14.25,,0.77,15.02,,"10/07/2025, 1:12 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,7.0,7.0,7.38,MTI0030,MTM0145
DoorDash,2025/10/07,USD,14.25,,0.77,15.02,,"10/07/2025, 1:12 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,7.25,7.25,7.64,MTI0002,MTM0128
,2025/10/07,USD,6.25,,0.49,6.74,,,,,Mosa Tea,Mosa Tea,1,,,6.25,6.25,6.74,MTI0024,MTM0555
,2025/10/07,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.54,MTI0034,MTM0112
,2025/10/07,USD,7.0,,0.54,8.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0035,MTM0097
,2025/10/07,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0035,MTM0015
,2025/10/07,USD,12.75,,0.99,14.74,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0020,MTM0093
,2025/10/07,USD,12.75,,0.99,14.74,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.0,6.47,MTI0027,MTM0102
,2025/10/07,USD,6.75,,0.52,8.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0021,MTM0023
,2025/10/07,USD,6.75,,0.52,8.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0020,MTM0023
,2025/10/07,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0035,MTM0088
Kiosk,2025/10/07,USD,21.0,,1.63,22.63,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.75,7.75,8.35,MTI0020,MTM0181
Kiosk,2025/10/07,USD,21.0,,1.63,22.63,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0021,MTM0169
Kiosk,2025/10/07,USD,21.0,,1.63,22.63,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,5.5,6.5,7.01,MTI0022,MTM0175
,2025/10/07,USD,5.5,,0.43,6.53,,,,,Mosa Tea,Mosa Tea,1,,Regular,5.5,5.5,5.93,MTI0037,MTM0555
,2025/10/07,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0031,MTM0102
Kiosk,2025/10/07,USD,7.25,,0.56,7.81,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0128
,2025/10/07,USD,18.75,,1.46,20.21,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.0,6.47,MTI0035,MTM0080
,2025/10/07,USD,18.75,,1.46,20.21,,,,,Mosa Tea,Mosa Tea,1,,,6.5,6.5,7.0,MTI0013,MTM0461
,2025/10/07,USD,18.75,,1.46,20.21,,,,,Mosa Tea,Mosa Tea,1,,,5.5,6.25,6.74,MTI0036,MTM0081
Square Online 1029801849,2025/10/07,USD,8.25,,0.64,9.89,,"10/07/2025, 2:00 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,Regular,7.25,8.25,8.89,MTI0002,MTM0570
,2025/10/07,USD,5.5,,0.43,5.93,,,,,Mosa Tea,Mosa Tea,1,,,5.5,5.5,5.93,MTI0036,MTM0014
,2025/10/07,USD,7.25,,0.56,7.81,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0190
,2025/10/07,USD,14.5,,1.13,15.63,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,7.5,8.08,MTI0014,MTM0316
,2025/10/07,USD,14.5,,1.13,15.63,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0030,MTM0037
,2025/10/07,USD,7.25,,0.56,8.81,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0057
